PostCode,Bus,Ferry,IC,Metro,Tram,Trein
3000AA,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AB,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AC,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AD,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AE,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AG,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AH,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AJ,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AK,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AL,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AM,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AN,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AP,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AR,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AS,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AT,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AV,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AW,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AX,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000AZ,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BA,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BB,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BC,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BD,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BE,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BG,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BH,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BJ,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BK,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BL,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
3000BM,0.002627914728603023,0.04473857351130961,0.02118914044018526,0.007509432301805249,0.0270713015103552,0.02118914044018526
